id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,ciudad,tiene_reviews
40205929,Rejas,40.44564,-3.57232,Private room,37.0,1,7,2020-09-28,0.42,6,364,Madrid,1
40216544,Costillares,40.46894,-3.66857,Entire home/apt,150.0,2,4,2019-12-30,0.24,1,0,Madrid,1
40217481,Sol,40.41674,-3.70676,Entire home/apt,93.0,2,3,2021-02-28,0.18,26,193,Madrid,1
40218158,Embajadores,40.41422,-3.70385,Entire home/apt,83.0,1,8,2020-08-12,0.52,7,131,Madrid,1
40218442,Universidad,40.42633,-3.70948,Entire home/apt,40.0,2,20,2020-11-08,1.19,15,312,Madrid,1
40219752,Castellana,40.42981,-3.68601,Entire home/apt,140.0,1,6,2020-03-09,0.36,16,122,Madrid,1
40219782,Castellana,40.4297,-3.68618,Entire home/apt,140.0,1,9,2020-03-03,0.57,16,184,Madrid,1
40219833,Castellana,40.42995,-3.68429,Entire home/apt,140.0,1,4,2020-02-18,0.24,16,184,Madrid,1
40222900,Cortes,40.41234,-3.69372,Entire home/apt,371.0,3,0,,0.0,1,180,Madrid,0
40223426,Embajadores,40.40631,-3.70018,Entire home/apt,60.0,3,9,2020-03-03,0.52,1,237,Madrid,1
40225273,San Diego,40.39589,-3.6698,Entire home/apt,70.0,1,15,2021-03-15,0.92,40,361,Madrid,1
40225274,San Diego,40.39641,-3.66918,Entire home/apt,66.0,1,12,2021-04-02,0.73,40,362,Madrid,1
40225282,San Diego,40.39651,-3.66976,Entire home/apt,78.0,1,17,2021-03-18,1.0,40,355,Madrid,1
40225285,San Diego,40.3951,-3.66782,Entire home/apt,71.0,1,11,2021-04-02,0.67,40,350,Madrid,1
40225286,San Diego,40.39444,-3.66936,Entire home/apt,77.0,1,9,2021-01-29,0.54,40,319,Madrid,1
40225287,San Diego,40.39583,-3.6679,Entire home/apt,78.0,1,13,2021-03-26,0.79,40,353,Madrid,1
40225288,San Diego,40.39498,-3.66773,Entire home/apt,83.0,1,5,2020-04-24,0.31,40,360,Madrid,1
40225536,Estrella,40.41044,-3.66477,Entire home/apt,54.0,4,8,2021-01-03,0.48,3,88,Madrid,1
40226712,San Diego,40.39637,-3.66851,Entire home/apt,72.0,1,16,2020-12-23,0.97,40,331,Madrid,1
40226986,Cortes,40.4127,-3.69622,Entire home/apt,71.0,3,1,2020-01-03,0.06,113,246,Madrid,1
40228891,Guindalera,40.42913,-3.66776,Entire home/apt,150.0,2,1,2019-12-09,0.06,1,364,Madrid,1
40230295,Embajadores,40.40619,-3.70433,Private room,32.0,1,4,2020-01-02,0.24,1,84,Madrid,1
40230467,Hispanoamérica,40.45528,-3.66944,Private room,35.0,15,0,,0.0,2,179,Madrid,0
40233384,Sol,40.41732,-3.70663,Entire home/apt,171.0,2,10,2020-03-03,0.61,7,88,Madrid,1
40234682,Hispanoamérica,40.45535,-3.6712,Private room,23.0,15,1,2020-01-21,0.07,2,179,Madrid,1
40235124,San Diego,40.39605,-3.66966,Private room,47.0,2,5,2020-03-01,0.31,2,0,Madrid,1
